ticker,stage,document_priority,document_requirement,period_target,period_type_target,preferred_document_category,preferred_source_tier,max_files_allowed,required,manual_review_required,reason
TNW,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VIF,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VIF,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VGG,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VGG,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VLA,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VLA,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
UNI,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
UNI,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VPS,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VPS,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VID,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VID,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
UPH,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
UPH,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VNG,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VNG,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
WSB,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
WSB,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
UIC,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
UIC,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TST,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TST,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VEC,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VEC,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VCA,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VCA,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
YBM,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
YBM,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VMG,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VMG,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TDW,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TDW,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VTL,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VTL,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
THB,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
THB,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TMB,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TMB,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TVT,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TVT,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VET,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VET,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TVW,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TVW,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TMC,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TMC,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VPB,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VPB,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
UPC,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
UPC,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VTE,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VTE,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VSN,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VSN,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TLP,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TLP,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VNZ,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VNZ,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VAV,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VAV,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VCF,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VCF,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VCB,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VCB,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VMD,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VMD,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
THP,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
THP,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VTQ,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VTQ,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TKU,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TKU,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TTT,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TTT,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TDB,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TDB,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TOW,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TOW,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VWS,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VWS,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VSF,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VSF,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TPB,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TPB,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TDS,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TDS,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TET,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TET,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VIM,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VIM,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
X20,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
X20,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TSJ,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TSJ,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VIB,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VIB,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VDN,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
VDN,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TPH,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
TPH,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,Latest audited annual financial statement if available.,latest_audited_annual,annual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
XMP,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,Latest consolidated financial statement if available.,latest_available,quarterly_or_semiannual,financial_statement,1_user_manual_seed_vietstock_category_page,1,True,True,EVIDENCE_SLOT_PLANNED_ONLY_NO_DOWNLOAD_FORCED
